x_h,y_h,x_s,y_s,source,bc,E,RMSE,DeltaT_max,CR,t_s,N_sw,U_spatial,J_Balanced,J_Comfort,J_Energy
2.5,3.5,2.5,1.5,point,L-RNNN,30.9375,46.286254697545374,707.2377352401595,0.12875555092978075,120.0,1,41.23414339630746,0.6412055129517107,0.6914424646773658,0.6064807407822176
2.5,3.5,3.5,1.5,point,L-RNNN,51.5625,63.455193278061124,781.2507446994002,0.12674333888426312,120.0,1,55.627866336609266,0.7615607033541258,0.7986887039997957,0.7630084735361439
2.5,3.5,4.5,1.5,point,L-RNNN,60.0,65.66274590849551,803.1573187482583,0.12674333888426312,120.0,0,57.31795377881905,0.7767919975706767,0.8136217048930839,0.7967017151275785
2.5,3.5,0.5,2.5,point,L-RNNN,34.0625,49.65396308893638,721.0257989876937,0.12762801831806828,120.0,1,44.144687729108256,0.662504055869103,0.7109342773738294,0.6325756005378361
2.5,3.5,1.5,2.5,point,L-RNNN,14.6875,25.15713038387287,600.8107438953265,0.14775881210102693,120.0,1,22.61075375625381,0.5109673111534307,0.568075690922023,0.45620827479308546
2.5,3.5,2.5,2.5,point,L-RNNN,6.5625,12.542223559503672,488.0729344,0.18936042880932555,66.25,1,11.22506939294399,0.35749390526021035,0.4132337777354219,0.2988727863291948
2.5,3.5,3.5,2.5,point,L-RNNN,31.5625,46.97868347935079,710.1011039884045,0.1284780044407438,120.0,1,41.83464120825209,0.64555229650159,0.6954361881934724,0.6117660583022969
2.5,3.5,4.5,2.5,point,L-RNNN,60.0,65.66274590849551,803.1573187482583,0.12674333888426312,120.0,0,57.31795377881905,0.7767919975706767,0.8136217048930839,0.7967017151275785
2.5,3.5,0.5,3.5,point,L-RNNN,27.1875,41.93885526816199,688.7573397906095,0.13032542325839577,120.0,1,37.44374721728738,0.6142942818647273,0.6665844838731277,0.5741304557995328
2.5,3.5,1.5,3.5,point,L-RNNN,7.1875,13.538323402303204,500.52333952000004,0.18668904385234525,120.0,1,12.150035923966453,0.4319334105483912,0.4879551843180979,0.373415796708608
2.5,3.5,2.5,3.5,point,L-RNNN,0.9375,5.320483950166127,185.41935585946194,0.0669017138495698,120.0,3,2.1460695483564094,0.38973187034574874,0.42890450464849383,0.3319497758888343
2.5,3.5,0.5,4.5,point,L-RNNN,32.1875,47.66175008754959,712.9094148667484,0.12830453788509574,120.0,1,42.426024553492184,0.6498437501664786,0.6993664186615237,0.6170103771796092
2.5,3.5,1.5,4.5,point,L-RNNN,14.0625,24.228332046096295,594.6214494860996,0.1501613238967527,120.0,1,21.78351982220701,0.5049868759113977,0.5621633106700533,0.449730037936767
2.5,3.5,2.5,4.5,point,L-RNNN,6.5625,12.542223559503672,488.0729344,0.18936042880932555,66.25,1,11.22506939294399,0.35749390526021035,0.4132337777354219,0.2988727863291948
0.5,4.5,0.5,0.5,point,L-RNNN,60.0,72.53581952043899,675.0601983530955,0.07216208714959757,120.0,0,63.461414941060426,0.7869658088078104,0.8196398101156611,0.806503046523108
0.5,4.5,1.5,0.5,point,L-RNNN,60.0,72.53581952043899,675.0601983530955,0.07216208714959757,120.0,0,63.461414941060426,0.7869658088078104,0.8196398101156611,0.806503046523108
0.5,4.5,2.5,0.5,point,L-RNNN,60.0,72.53581952043899,675.0601983530955,0.07216208714959757,120.0,0,63.461414941060426,0.7869658088078104,0.8196398101156611,0.806503046523108
0.5,4.5,3.5,0.5,point,L-RNNN,60.0,72.53581952043899,675.0601983530955,0.07216208714959757,120.0,0,63.461414941060426,0.7869658088078104,0.8196398101156611,0.806503046523108
0.5,4.5,4.5,0.5,point,L-RNNN,60.0,72.53581952043899,675.0601983530955,0.07216208714959757,120.0,0,63.461414941060426,0.7869658088078104,0.8196398101156611,0.806503046523108
0.5,4.5,0.5,1.5,point,L-RNNN,60.0,72.53581952043899,675.0601983530955,0.07216208714959757,120.0,0,63.461414941060426,0.7869658088078104,0.8196398101156611,0.806503046523108
0.5,4.5,1.5,1.5,point,L-RNNN,60.0,72.53581952043899,675.0601983530955,0.07216208714959757,120.0,0,63.461414941060426,0.7869658088078104,0.8196398101156611,0.806503046523108
0.5,4.5,2.5,1.5,point,L-RNNN,60.0,72.53581952043899,675.0601983530955,0.07216208714959757,120.0,0,63.461414941060426,0.7869658088078104,0.8196398101156611,0.806503046523108
0.5,4.5,3.5,1.5,point,L-RNNN,60.0,72.53581952043899,675.0601983530955,0.07216208714959757,120.0,0,63.461414941060426,0.7869658088078104,0.8196398101156611,0.806503046523108
0.5,4.5,4.5,1.5,point,L-RNNN,60.0,72.53581952043899,675.0601983530955,0.07216208714959757,120.0,0,63.461414941060426,0.7869658088078104,0.8196398101156611,0.806503046523108
0.5,4.5,0.5,2.5,point,L-RNNN,28.4375,47.45128666723987,529.5236143411878,0.0734717596447405,120.0,1,43.48494113483681,0.618431348318462,0.6639643154933176,0.5834763362292719
0.5,4.5,1.5,2.5,point,L-RNNN,37.8125,58.570521065643945,580.578157510003,0.07224882042742159,120.0,1,52.78826392738051,0.6869127103235952,0.7274383261564471,0.6652643663701798
0.5,4.5,2.5,2.5,point,L-RNNN,54.6875,71.37847158164021,655.7607215610891,0.07216208714959757,120.0,1,62.662604246949776,0.7834269122931481,0.8139351625435535,0.7914826741788008
0.5,4.5,3.5,2.5,point,L-RNNN,60.0,72.53581952043899,675.0601983530955,0.07216208714959757,120.0,0,63.461414941060426,0.7869658088078104,0.8196398101156611,0.806503046523108
0.5,4.5,4.5,2.5,point,L-RNNN,60.0,72.53581952043899,675.0601983530955,0.07216208714959757,120.0,0,63.461414941060426,0.7869658088078104,0.8196398101156611,0.806503046523108
0.5,4.5,0.5,3.5,point,L-RNNN,7.8125,15.675447597683162,371.50951552,0.1008274354704413,120.0,1,14.797454217626955,0.4326130429947729,0.48547302566212724,0.37689088577332097
0.5,4.5,1.5,3.5,point,L-RNNN,16.5625,30.220304077539335,449.8647156846391,0.07910942270330282,120.0,1,28.29972499002549,0.5182926181292962,0.5691581505276422,0.4695656593218763
0.5,4.5,2.5,3.5,point,L-RNNN,32.1875,52.184751087320315,550.9531959903234,0.07282126006106023,120.0,1,47.50314283891877,0.6469519542185915,0.6905442108340147,0.6170691051731484
0.5,4.5,0.5,4.5,point,L-RNNN,0.9375,5.525172707066819,185.44990746039704,0.061229357479877886,120.0,3,2.160271524508615,0.3912619252088666,0.43071981937093373,0.3330597158355998
0.5,4.5,1.5,4.5,point,L-RNNN,7.8125,15.675447597683162,371.50951552,0.1008274354704413,120.0,1,14.797454217626955,0.4326130429947729,0.48547302566212724,0.37689088577332097
0.5,4.5,2.5,4.5,point,L-RNNN,24.6875,42.364176406822196,506.51623256249707,0.0739574660005551,120.0,1,39.086679597992635,0.5885160956916303,0.6359132118930491,0.5487984745171812
1.5,4.5,0.5,0.5,point,L-RNNN,60.0,67.20403697840162,608.89193404478,0.07423501248959201,120.0,0,58.21590522073637,0.7584222505529409,0.7874362946704361,0.7851321827953547
1.5,4.5,1.5,0.5,point,L-RNNN,60.0,67.20403697840162,608.89193404478,0.07423501248959201,120.0,0,58.21590522073637,0.7584222505529409,0.7874362946704361,0.7851321827953547
1.5,4.5,2.5,0.5,point,L-RNNN,60.0,67.20403697840162,608.89193404478,0.07423501248959201,120.0,0,58.21590522073637,0.7584222505529409,0.7874362946704361,0.7851321827953547
1.5,4.5,3.5,0.5,point,L-RNNN,60.0,67.20403697840162,608.89193404478,0.07423501248959201,120.0,0,58.21590522073637,0.7584222505529409,0.7874362946704361,0.7851321827953547
1.5,4.5,4.5,0.5,point,L-RNNN,60.0,67.20403697840162,608.89193404478,0.07423501248959201,120.0,0,58.21590522073637,0.7584222505529409,0.7874362946704361,0.7851321827953547
1.5,4.5,0.5,1.5,point,L-RNNN,60.0,67.20403697840162,608.89193404478,0.07423501248959201,120.0,0,58.21590522073637,0.7584222505529409,0.7874362946704361,0.7851321827953547
1.5,4.5,1.5,1.5,point,L-RNNN,60.0,67.20403697840162,608.89193404478,0.07423501248959201,120.0,0,58.21590522073637,0.7584222505529409,0.7874362946704361,0.7851321827953547
1.5,4.5,2.5,1.5,point,L-RNNN,60.0,67.20403697840162,608.89193404478,0.07423501248959201,120.0,0,58.21590522073637,0.7584222505529409,0.7874362946704361,0.7851321827953547
1.5,4.5,3.5,1.5,point,L-RNNN,60.0,67.20403697840162,608.89193404478,0.07423501248959201,120.0,0,58.21590522073637,0.7584222505529409,0.7874362946704361,0.7851321827953547
1.5,4.5,4.5,1.5,point,L-RNNN,60.0,67.20403697840162,608.89193404478,0.07423501248959201,120.0,0,58.21590522073637,0.7584222505529409,0.7874362946704361,0.7851321827953547
1.5,4.5,0.5,2.5,point,L-RNNN,37.8125,54.32242805667725,533.6434117901367,0.07433909242298084,120.0,1,48.52318805720399,0.6650375864177898,0.7029361115418326,0.6488151035290591
1.5,4.5,1.5,2.5,point,L-RNNN,30.9375,47.056598581964145,506.07823900205995,0.07515438523452676,120.0,1,42.5785424568193,0.619348474281526,0.6614538705782319,0.5922477320176496
1.5,4.5,2.5,2.5,point,L-RNNN,35.9375,52.46168487304137,526.3782543911614,0.0744605190119345,120.0,1,47.025055433659865,0.6530308771498774,0.6920953543483584,0.6337433552849538
1.5,4.5,3.5,2.5,point,L-RNNN,60.0,67.20403697840162,608.89193404478,0.07423501248959201,120.0,0,58.21590522073637,0.7584222505529409,0.7874362946704361,0.7851321827953547
1.5,4.5,4.5,2.5,point,L-RNNN,60.0,67.20403697840162,608.89193404478,0.07423501248959201,120.0,0,58.21590522073637,0.7584222505529409,0.7874362946704361,0.7851321827953547
1.5,4.5,0.5,3.5,point,L-RNNN,16.5625,28.266025604097823,435.3810807378288,0.0796124757146822,120.0,1,26.264848308722115,0.5094441425508407,0.559506077983814,0.462808317645261
1.5,4.5,1.5,3.5,point,L-RNNN,7.8125,14.776991849567334,369.345112576,0.09538925895087427,120.0,1,13.81230605800829,0.4301201351928048,0.4831356976587291,0.3748343276123186
1.5,4.5,2.5,3.5,point,L-RNNN,14.0625,24.547247499175487,419.6447144524549,0.08230988065500972,120.0,1,22.90299840002579,0.488001999624484,0.5391666239361597,0.43854686108602814
1.5,4.5,0.5,4.5,point,L-RNNN,7.8125,14.776991849567334,369.345112576,0.09538925895087427,120.0,1,13.81230605800829,0.4301201351928048,0.4831356976587291,0.3748343276123186
1.5,4.5,1.5,4.5,point,L-RNNN,0.9375,5.427556316341299,185.438127147485,0.10299576741604219,120.0,3,2.3180293385596005,0.38467350132153477,0.4220424418365074,0.32862455818457215
1.5,4.5,2.5,4.5,point,L-RNNN,7.1875,13.777728647005533,362.80842112,0.09888461004718291,103.75,1,12.848309053970926,0.40337513818504855,0.45638544230952804,0.3477112666760249
2.5,4.5,0.5,0.5,point,L-RNNN,60.0,75.89213241537536,930.2935785754997,0.08317721343325006,120.0,0,67.06684136025646,0.8375234179850125,0.8833645573133501,0.841682278656675
2.5,4.5,1.5,0.5,point,L-RNNN,60.0,75.89213241537536,930.2935785754997,0.08317721343325006,120.0,0,67.06684136025646,0.8375234179850125,0.8833645573133501,0.841682278656675
2.5,4.5,2.5,0.5,point,L-RNNN,60.0,75.89213241537536,930.2935785754997,0.08317721343325006,120.0,0,67.06684136025646,0.8375234179850125,0.8833645573133501,0.841682278656675
2.5,4.5,3.5,0.5,point,L-RNNN,60.0,75.89213241537536,930.2935785754997,0.08317721343325006,120.0,0,67.06684136025646,0.8375234179850125,0.8833645573133501,0.841682278656675
2.5,4.5,4.5,0.5,point,L-RNNN,60.0,75.89213241537536,930.2935785754997,0.08317721343325006,120.0,0,67.06684136025646,0.8375234179850125,0.8833645573133501,0.841682278656675
2.5,4.5,0.5,1.5,point,L-RNNN,60.0,75.89213241537536,930.2935785754997,0.08317721343325006,120.0,0,67.06684136025646,0.8375234179850125,0.8833645573133501,0.841682278656675
2.5,4.5,1.5,1.5,point,L-RNNN,60.0,75.89213241537536,930.2935785754997,0.08317721343325006,120.0,0,67.06684136025646,0.8375234179850125,0.8833645573133501,0.841682278656675
2.5,4.5,2.5,1.5,point,L-RNNN,60.0,75.89213241537536,930.2935785754997,0.08317721343325006,120.0,0,67.06684136025646,0.8375234179850125,0.8833645573133501,0.841682278656675
2.5,4.5,3.5,1.5,point,L-RNNN,60.0,75.89213241537536,930.2935785754997,0.08317721343325006,120.0,0,67.06684136025646,0.8375234179850125,0.8833645573133501,0.841682278656675
2.5,4.5,4.5,1.5,point,L-RNNN,60.0,75.89213241537536,930.2935785754997,0.08317721343325006,120.0,0,67.06684136025646,0.8375234179850125,0.8833645573133501,0.841682278656675
2.5,4.5,0.5,2.5,point,L-RNNN,49.6875,72.38378135651803,884.3021767302806,0.08317721343325006,120.0,1,64.50843557161515,0.8094361760495943,0.8558436341207486,0.7925970687223248
2.5,4.5,1.5,2.5,point,L-RNNN,32.8125,56.11557753484361,785.654635194916,0.08355016652789343,120.0,1,51.2658370971171,0.6976969713462998,0.7528463241975404,0.6547089470476548
2.5,4.5,2.5,2.5,point,L-RNNN,27.1875,48.63070825524729,743.7528409464829,0.08448688592839299,120.0,1,44.79344900482385,0.6520814668700321,0.709619410039603,0.6022611073393083
2.5,4.5,3.5,2.5,point,L-RNNN,60.0,75.89213241537536,930.2935785754997,0.08317721343325006,120.0,0,67.06684136025646,0.8375234179850125,0.8833645573133501,0.841682278656675
2.5,4.5,4.5,2.5,point,L-RNNN,60.0,75.89213241537536,930.2935785754997,0.08317721343325006,120.0,0,67.06684136025646,0.8375234179850125,0.8833645573133501,0.841682278656675
2.5,4.5,0.5,3.5,point,L-RNNN,32.1875,55.328833711345034,781.283953042058,0.08360220649458784,120.0,1,50.593729142706316,0.6928302876207654,0.7482629630505907,0.6490356043691266
2.5,4.5,1.5,3.5,point,L-RNNN,14.0625,27.902129123480222,612.6178912926924,0.09053219539272828,120.0,1,26.181295076709084,0.5289350164341348,0.5900601529167365,0.46730906966537833
2.5,4.5,2.5,3.5,point,L-RNNN,6.5625,14.317973160691894,490.18512639999994,0.10956147654732168,13.75,1,13.441911217635981,0.3100289006770003,0.3698722436385557,0.24613439446808918
2.5,4.5,0.5,4.5,point,L-RNNN,24.6875,45.02279914906433,723.0054422894331,0.08514605883985567,120.0,1,41.61873041889216,0.6305023017917101,0.6889755201183738,0.577956998547147
2.5,4.5,1.5,4.5,point,L-RNNN,7.1875,15.475860723783692,503.4591769599999,0.10770538440188732,103.75,1,14.561864095353938,0.43032436903294763,0.4904531166869718,0.3664232739425263
2.5,4.5,2.5,4.5,point,L-RNNN,0.9375,5.477497429042857,185.46569554032754,0.039975367749097976,120.0,3,1.9851609281265856,0.3942955198549971,0.43481696205723697,0.3350611723364352
0.5,0.5,0.5,0.5,point,L-RRRR,2.1875,6.930049450427668,185.19163321207765,0.04604236053288925,120.0,7,2.8049611703302353,0.4679178708921923,0.4848573446824459,0.41116961830876353
0.5,0.5,1.5,0.5,point,L-RRRR,7.8125,13.34696821712611,369.9264491421434,0.12719868859283928,120.0,1,11.338799087311568,0.4207317440515438,0.47218807982623645,0.36794730537580245
0.5,0.5,2.5,0.5,point,L-RRRR,32.8125,42.366299504840846,513.8727677569805,0.08706286427976687,120.0,1,39.007504804957115,0.6080559432425655,0.6484223440271507,0.5889093053913296
0.5,0.5,3.5,0.5,point,L-RRRR,60.0,59.05950779571625,575.8987142411808,0.0856751318345823,120.0,0,53.595181889951846,0.7245571314111302,0.7512259003180194,0.7589781975661485
0.5,0.5,4.5,0.5,point,L-RRRR,60.0,59.05950779571625,575.8987142411808,0.0856751318345823,120.0,0,53.595181889951846,0.7245571314111302,0.7512259003180194,0.7589781975661485
0.5,0.5,0.5,1.5,point,L-RRRR,7.8125,13.34696821712611,369.9264491421434,0.12719868859283928,120.0,1,11.338799087311568,0.4207317440515438,0.47218807982623645,0.36794730537580245
0.5,0.5,1.5,1.5,point,L-RRRR,16.5625,24.415509123903128,439.4565483676832,0.09773105745212324,115.0,1,22.14998450512936,0.48844930592672664,0.5378243542894403,0.4450372031740736
0.5,0.5,2.5,1.5,point,L-RRRR,41.5625,50.06642012424479,539.4891081370732,0.0856751318345823,120.0,1,46.00146276899583,0.6596348124957092,0.6941557212181987,0.655843930952016
0.5,0.5,3.5,1.5,point,L-RRRR,60.0,59.05950779571625,575.8987142411808,0.0856751318345823,120.0,0,53.595181889951846,0.7245571314111302,0.7512259003180194,0.7589781975661485
0.5,0.5,4.5,1.5,point,L-RRRR,60.0,59.05950779571625,575.8987142411808,0.0856751318345823,120.0,0,53.595181889951846,0.7245571314111302,0.7512259003180194,0.7589781975661485
0.5,0.5,0.5,2.5,point,L-RRRR,32.8125,42.366299504840846,513.8727677569805,0.08706286427976687,120.0,1,39.007504804957115,0.6080559432425655,0.6484223440271507,0.5889093053913296
0.5,0.5,1.5,2.5,point,L-RRRR,41.5625,50.06642012424479,539.4891081370732,0.0856751318345823,120.0,1,46.00146276899583,0.6596348124957092,0.6941557212181987,0.655843930952016
0.5,0.5,2.5,2.5,point,L-RRRR,60.0,59.05950779571625,575.8987142411808,0.0856751318345823,120.0,0,53.595181889951846,0.7245571314111302,0.7512259003180194,0.7589781975661485
0.5,0.5,3.5,2.5,point,L-RRRR,60.0,59.05950779571625,575.8987142411808,0.0856751318345823,120.0,0,53.595181889951846,0.7245571314111302,0.7512259003180194,0.7589781975661485
0.5,0.5,4.5,2.5,point,L-RRRR,60.0,59.05950779571625,575.8987142411808,0.0856751318345823,120.0,0,53.595181889951846,0.7245571314111302,0.7512259003180194,0.7589781975661485
0.5,0.5,0.5,3.5,point,L-RRRR,60.0,59.05950779571625,575.8987142411808,0.0856751318345823,120.0,0,53.595181889951846,0.7245571314111302,0.7512259003180194,0.7589781975661485
0.5,0.5,1.5,3.5,point,L-RRRR,60.0,59.05950779571625,575.8987142411808,0.0856751318345823,120.0,0,53.595181889951846,0.7245571314111302,0.7512259003180194,0.7589781975661485
0.5,0.5,2.5,3.5,point,L-RRRR,60.0,59.05950779571625,575.8987142411808,0.0856751318345823,120.0,0,53.595181889951846,0.7245571314111302,0.7512259003180194,0.7589781975661485
0.5,0.5,0.5,4.5,point,L-RRRR,60.0,59.05950779571625,575.8987142411808,0.0856751318345823,120.0,0,53.595181889951846,0.7245571314111302,0.7512259003180194,0.7589781975661485
0.5,0.5,1.5,4.5,point,L-RRRR,60.0,59.05950779571625,575.8987142411808,0.0856751318345823,120.0,0,53.595181889951846,0.7245571314111302,0.7512259003180194,0.7589781975661485
0.5,0.5,2.5,4.5,point,L-RRRR,60.0,59.05950779571625,575.8987142411808,0.0856751318345823,120.0,0,53.595181889951846,0.7245571314111302,0.7512259003180194,0.7589781975661485
1.5,0.5,0.5,0.5,point,L-RRRR,8.4375,13.609172999497108,374.50497965472056,0.17464179156258675,120.0,1,11.631109079809079,0.4167797598738767,0.465589187039706,0.36751114814388086
1.5,0.5,1.5,0.5,point,L-RRRR,2.1875,6.81997590340805,185.25086672528016,0.05250832639467111,120.0,7,2.881324649585677,0.4665949281141334,0.48321428720379855,0.4102393099665518
1.5,0.5,2.5,0.5,point,L-RRRR,7.8125,12.842859726485576,368.54776529359435,0.18344955592561754,120.0,1,10.871305968411603,0.41041120723035196,0.45898090024224203,0.36084553302397004
1.5,0.5,3.5,0.5,point,L-RRRR,33.4375,41.431158448039966,492.9368055024564,0.10648244518456843,120.0,1,37.20270776673367,0.6002493095547388,0.6379986638015197,0.5853774837228565
1.5,0.5,4.5,0.5,point,L-RRRR,60.0,56.83369453654774,544.5466191865016,0.10434880655009714,120.0,0,50.37997796025949,0.7093687257281638,0.7334187463252163,0.74787497234371
1.5,0.5,0.5,1.5,point,L-RRRR,17.8125,25.039741073682205,436.52256042049345,0.12056792950319178,120.0,1,22.344186874554637,0.4959820137129163,0.5430158602983334,0.45658318344727733
1.5,0.5,1.5,1.5,point,L-RRRR,7.8125,12.842859726485576,368.54776529359435,0.18344955592561754,120.0,1,10.871305968411603,0.41041120723035196,0.45898090024224203,0.36084553302397004
1.5,0.5,2.5,1.5,point,L-RRRR,17.1875,24.305219300736617,433.3993738202394,0.12122710241465445,120.0,1,21.67004776928032,0.49139743273003167,0.5387512937345701,0.4511208462266545
1.5,0.5,3.5,1.5,point,L-RRRR,43.4375,49.605142048311194,516.4998264896398,0.10438349986122676,120.0,1,44.39147853506121,0.6562897600189466,0.6870771575026989,0.6596612934661008
1.5,0.5,4.5,1.5,point,L-RRRR,60.0,56.83369453654774,544.5466191865016,0.10434880655009714,120.0,0,50.37997796025949,0.7093687257281638,0.7334187463252163,0.74787497234371
1.5,0.5,0.5,2.5,point,L-RRRR,43.4375,49.605142048311194,516.4998264896398,0.10438349986122676,120.0,1,44.39147853506121,0.6562897600189466,0.6870771575026989,0.6596612934661008
1.5,0.5,1.5,2.5,point,L-RRRR,33.4375,41.431158448039966,492.9368055024564,0.10648244518456843,120.0,1,37.20270776673367,0.6002493095547388,0.6379986638015197,0.5853774837228565
1.5,0.5,2.5,2.5,point,L-RRRR,44.0625,50.043573342401935,517.7781065439056,0.10434880655009714,120.0,1,44.768646801480934,0.659507831208845,0.6898448330710257,0.6640825753333148
1.5,0.5,3.5,2.5,point,L-RRRR,60.0,56.83369453654774,544.5466191865016,0.10434880655009714,120.0,0,50.37997796025949,0.7093687257281638,0.7334187463252163,0.74787497234371
1.5,0.5,4.5,2.5,point,L-RRRR,60.0,56.83369453654774,544.5466191865016,0.10434880655009714,120.0,0,50.37997796025949,0.7093687257281638,0.7334187463252163,0.74787497234371
1.5,0.5,0.5,3.5,point,L-RRRR,60.0,56.83369453654774,544.5466191865016,0.10434880655009714,120.0,0,50.37997796025949,0.7093687257281638,0.7334187463252163,0.74787497234371
1.5,0.5,1.5,3.5,point,L-RRRR,60.0,56.83369453654774,544.5466191865016,0.10434880655009714,120.0,0,50.37997796025949,0.7093687257281638,0.7334187463252163,0.74787497234371
1.5,0.5,2.5,3.5,point,L-RRRR,60.0,56.83369453654774,544.5466191865016,0.10434880655009714,120.0,0,50.37997796025949,0.7093687257281638,0.7334187463252163,0.74787497234371
1.5,0.5,0.5,4.5,point,L-RRRR,60.0,56.83369453654774,544.5466191865016,0.10434880655009714,120.0,0,50.37997796025949,0.7093687257281638,0.7334187463252163,0.74787497234371
1.5,0.5,1.5,4.5,point,L-RRRR,60.0,56.83369453654774,544.5466191865016,0.10434880655009714,120.0,0,50.37997796025949,0.7093687257281638,0.7334187463252163,0.74787497234371
1.5,0.5,2.5,4.5,point,L-RRRR,60.0,56.83369453654774,544.5466191865016,0.10434880655009714,120.0,0,50.37997796025949,0.7093687257281638,0.7334187463252163,0.74787497234371
2.5,0.5,0.5,0.5,point,L-RRRR,34.6875,42.31986831082549,496.1403038120644,0.12166076880377465,120.0,1,37.7123549126632,0.6045416340297144,0.6406625821687376,0.5927960390792734
2.5,0.5,1.5,0.5,point,L-RRRR,7.8125,12.747546730765533,368.55103834341764,0.1967891340549542,120.0,1,10.706167380057769,0.40809682303616224,0.4559997130564739,0.35926074686524956
2.5,0.5,2.5,0.5,point,L-RRRR,2.1875,6.812814169351023,185.32617266495745,0.05307209270052734,120.0,7,2.8891396880289406,0.4664989136347034,0.48309413183783434,0.4101721547376215
2.5,0.5,3.5,0.5,point,L-RRRR,7.8125,12.747546730765533,368.55103834341764,0.1967891340549542,120.0,1,10.706167380057769,0.40809682303616224,0.4559997130564739,0.35926074686524956
2.5,0.5,4.5,0.5,point,L-RRRR,34.6875,42.31986831082549,496.1403038120644,0.12166076880377465,120.0,1,37.7123549126632,0.6045416340297144,0.6406625821687376,0.5927960390792734
2.5,0.5,0.5,1.5,point,L-RRRR,44.0625,49.770348929528325,517.2434699150926,0.11935366361365528,120.0,1,44.28489894993321,0.656270856192799,0.6858288803679211,0.6618045863953015
2.5,0.5,1.5,1.5,point,L-RRRR,16.5625,23.415835854035755,430.227588576912,0.15456737441021368,120.0,1,20.64801718289807,0.48139271342350454,0.5274299218872339,0.4419770651310897
2.5,0.5,2.5,1.5,point,L-RRRR,7.8125,12.747546730765533,368.55103834341764,0.1967891340549542,120.0,1,10.706167380057769,0.40809682303616224,0.4559997130564739,0.35926074686524956
2.5,0.5,3.5,1.5,point,L-RRRR,17.1875,24.152042814119202,433.45703857370313,0.14905981126838744,120.0,1,21.31768926481922,0.48672723804740703,0.5326925628864543,0.4479401049467512
2.5,0.5,4.5,1.5,point,L-RRRR,45.3125,50.61544379917884,519.6729927969116,0.11935366361365528,120.0,1,45.01569922904655,0.6625714595685628,0.6912183953663761,0.6705428377801694
2.5,0.5,0.5,2.5,point,L-RRRR,60.0,56.54605586960762,543.0293442967393,0.11935366361365528,120.0,0,49.95116904006006,0.7059258279836065,0.7291440575514695,0.7454533705597399
2.5,0.5,1.5,2.5,point,L-RRRR,43.4375,49.3334493943999,515.9991627753409,0.11937101026922009,120.0,1,43.90549456213633,0.6530659106167886,0.6830770236706407,0.6573927277163346
2.5,0.5,2.5,2.5,point,L-RRRR,34.6875,42.31986831082549,496.1403038120644,0.12166076880377465,120.0,1,37.7123549126632,0.6045416340297144,0.6406625821687376,0.5927960390792734
2.5,0.5,3.5,2.5,point,L-RRRR,42.1875,48.43201435766706,513.4487089070133,0.11950978351373856,120.0,1,43.119614029888254,0.6465393995009217,0.6774481626556869,0.6484791254499424
2.5,0.5,4.5,2.5,point,L-RRRR,60.0,56.54605586960762,543.0293442967393,0.11935366361365528,120.0,0,49.95116904006006,0.7059258279836065,0.7291440575514695,0.7454533705597399
2.5,0.5,0.5,3.5,point,L-RRRR,60.0,56.54605586960762,543.0293442967393,0.11935366361365528,120.0,0,49.95116904006006,0.7059258279836065,0.7291440575514695,0.7454533705597399
2.5,0.5,1.5,3.5,point,L-RRRR,60.0,56.54605586960762,543.0293442967393,0.11935366361365528,120.0,0,49.95116904006006,0.7059258279836065,0.7291440575514695,0.7454533705597399
2.5,0.5,2.5,3.5,point,L-RRRR,60.0,56.54605586960762,543.0293442967393,0.11935366361365528,120.0,0,49.95116904006006,0.7059258279836065,0.7291440575514695,0.7454533705597399
2.5,0.5,0.5,4.5,point,L-RRRR,60.0,56.54605586960762,543.0293442967393,0.11935366361365528,120.0,0,49.95116904006006,0.7059258279836065,0.7291440575514695,0.7454533705597399
2.5,0.5,1.5,4.5,point,L-RRRR,60.0,56.54605586960762,543.0293442967393,0.11935366361365528,120.0,0,49.95116904006006,0.7059258279836065,0.7291440575514695,0.7454533705597399
2.5,0.5,2.5,4.5,point,L-RRRR,60.0,56.54605586960762,543.0293442967393,0.11935366361365528,120.0,0,49.95116904006006,0.7059258279836065,0.7291440575514695,0.7454533705597399
3.5,0.5,0.5,0.5,point,L-RRRR,60.0,56.83988245617951,544.5238906792404,0.08459963918956426,120.0,0,50.48096870756456,0.712347820030754,0.7373840774186996,0.7498637530694249
3.5,0.5,1.5,0.5,point,L-RRRR,33.4375,41.43971188300192,492.85598092477505,0.08571849847349429,120.0,1,37.33870644020807,0.603379045743232,0.6421622532894719,0.5874677313538674
3.5,0.5,2.5,0.5,point,L-RRRR,7.8125,12.83841230041196,368.54767084574814,0.1799455315015265,120.0,1,10.84038681189085,0.41092214518063375,0.45966703433748957,0.3611842049262091
3.5,0.5,3.5,0.5,point,L-RRRR,2.1875,6.801082565408031,185.22399179932034,0.05042672772689426,120.0,7,2.8155035650236213,0.46684059714429493,0.48356259173482896,0.4103947909903334
3.5,0.5,4.5,0.5,point,L-RRRR,8.4375,13.60536258542909,374.50479548224166,0.171315570358035,120.0,1,11.60874511330823,0.41726611128660707,0.4662418396140424,0.36783370880942257
3.5,0.5,0.5,1.5,point,L-RRRR,60.0,56.83988245617951,544.5238906792404,0.08459963918956426,120.0,0,50.48096870756456,0.712347820030754,0.7373840774186996,0.7498637530694249
