x_s,y_s,E,RMSE,DeltaT_max,CR,t_s,N_sw,U_spatial,SensorBias,J,J_con
3.542105263157895,0.531578947368421,60.0,43.25302987864572,162.56457091399298,0.17646484375,120.0,0,28.75260882244229,28.565768066547484,0.8235302734375001,16.2353515625
3.773684210526316,0.531578947368421,60.0,43.25302987864572,162.56457091399298,0.17646484375,120.0,0,28.75260882244229,28.828156254842323,0.8235302734375001,16.2353515625
4.0052631578947375,0.531578947368421,60.0,43.25302987864572,162.56457091399298,0.17646484375,120.0,0,28.75260882244229,29.062793112143144,0.8235302734375001,16.2353515625
4.236842105263158,0.531578947368421,60.0,43.25302987864572,162.56457091399298,0.17646484375,120.0,0,28.75260882244229,29.25875807172644,0.8235302734375001,16.2353515625
4.468421052631579,0.531578947368421,60.0,43.25302987864572,162.56457091399298,0.17646484375,120.0,0,28.75260882244229,29.411724461436997,0.8235302734375001,16.2353515625
4.7,0.531578947368421,60.0,43.25302987864572,162.56457091399298,0.17646484375,120.0,0,28.75260882244229,29.51989127316867,0.8235302734375001,16.2353515625
0.3,0.7631578947368421,58.4375,43.218832318599844,160.07391705649897,0.17645182291666667,120.0,1,28.736455233606307,26.7839574815584,0.967130164745274,16.23548177083333
0.531578947368421,0.7631578947368421,57.1875,43.11894854965148,157.56951571777856,0.17645182291666667,120.0,1,28.688558041796895,26.537758816659657,0.9611170055143125,16.23548177083333
0.7631578947368421,0.7631578947368421,55.3125,42.853956818343796,153.77136231644937,0.17649088541666666,120.0,1,28.558996682209752,26.171630965168536,0.9513874141555297,16.235091145833334
0.9947368421052631,0.7631578947368421,53.4375,42.460172512884164,149.92136206927515,0.17651692708333336,120.0,1,28.362371940759147,25.731537604460947,0.9408675227076879,16.234830729166667
1.2263157894736842,0.7631578947368421,52.1875,42.13064507700799,147.32472445254095,0.1766080729166667,120.0,1,28.195135742847743,25.337532284558478,0.9334282571860858,16.233919270833333
1.4578947368421054,0.7631578947368421,50.9375,41.7503095969855,144.703245113529,0.17666015625,120.0,1,27.999684991392954,24.97307100337621,0.9256782617835057,16.2333984375
1.6894736842105265,0.7631578947368421,50.3125,41.54176783690763,143.38294703611808,0.17672526041666667,120.0,1,27.89155690721953,24.761222171840885,0.921682384297442,16.232747395833336
1.9210526315789476,0.7631578947368421,50.3125,41.54176783690763,143.38294703611808,0.17672526041666667,120.0,1,27.89155690721953,24.736340069210144,0.921682384297442,16.232747395833336
2.1526315789473687,0.7631578947368421,50.9375,41.7503095969855,144.703245113529,0.17666015625,120.0,1,27.999684991392954,24.90603168493544,0.9256782617835057,16.2333984375
2.3842105263157896,0.7631578947368421,52.1875,42.13064507700799,147.32472445254095,0.1766080729166667,120.0,1,28.195135742847743,25.25097555881041,0.9334282571860858,16.233919270833333
2.6157894736842104,0.7631578947368421,54.0625,42.605153466874526,151.21059961355687,0.17651692708333336,120.0,1,28.435223191378146,25.724583115530823,0.9444575969289261,16.234830729166667
2.8473684210526318,0.7631578947368421,57.1875,43.11894854965148,157.56951571777856,0.17645182291666667,120.0,1,28.688558041796895,26.284292659805722,0.9611170055143125,16.23548177083333
3.0789473684210527,0.7631578947368421,60.0,43.25302987864572,162.56457091399298,0.17646484375,120.0,0,28.75260882244229,26.73546837472751,0.8235302734375001,16.2353515625
3.310526315789474,0.7631578947368421,60.0,43.25302987864572,162.56457091399298,0.17646484375,120.0,0,28.75260882244229,27.143556904942834,0.8235302734375001,16.2353515625
3.542105263157895,0.7631578947368421,60.0,43.25302987864572,162.56457091399298,0.17646484375,120.0,0,28.75260882244229,27.547153336197443,0.8235302734375001,16.2353515625
3.773684210526316,0.7631578947368421,60.0,43.25302987864572,162.56457091399298,0.17646484375,120.0,0,28.75260882244229,27.92529833867282,0.8235302734375001,16.2353515625
4.0052631578947375,0.7631578947368421,60.0,43.25302987864572,162.56457091399298,0.17646484375,120.0,0,28.75260882244229,28.261690455839076,0.8235302734375001,16.2353515625
4.236842105263158,0.7631578947368421,60.0,43.25302987864572,162.56457091399298,0.17646484375,120.0,0,28.75260882244229,28.541162446619094,0.8235302734375001,16.2353515625
4.468421052631579,0.7631578947368421,60.0,43.25302987864572,162.56457091399298,0.17646484375,120.0,0,28.75260882244229,28.75836926389355,0.8235302734375001,16.2353515625
4.7,0.7631578947368421,60.0,43.25302987864572,162.56457091399298,0.17646484375,120.0,0,28.75260882244229,28.91147117782547,0.8235302734375001,16.2353515625
0.3,0.9947368421052631,48.4375,40.84561962024875,139.3825971865699,0.17693359374999998,120.0,1,27.526365639037586,24.28122525115201,0.909248774135083,16.2306640625
0.531578947368421,0.9947368421052631,47.1875,40.32502120584209,136.6817489275594,0.17722005208333336,120.0,1,27.249532217089303,23.74877423390939,0.9005796763520271,16.227799479166666
0.7631578947368421,0.9947368421052631,45.3125,39.46350695740867,132.57729499947604,0.17745442708333334,120.0,1,26.78541676734765,22.988433075313676,0.8870902959796447,16.22545572916667
0.9947368421052631,0.9947368421052631,43.4375,38.50969838947892,128.40611928504936,0.17787109375000001,120.0,1,26.264000476497625,22.16142376361424,0.8729785511743755,16.2212890625
1.2263157894736842,0.9947368421052631,41.5625,37.46810819314992,124.16471602443846,0.17849609375,120.0,1,25.686694986266772,21.32655037831367,0.8582633839779763,16.2150390625
1.4578947368421054,0.9947368421052631,39.6875,36.34279579846613,119.84929223079087,0.17935546874999997,120.0,1,25.054822501257643,20.531539727437153,0.8429608515823365,16.2064453125
1.6894736842105265,0.9947368421052631,39.0625,35.94973216190924,118.39366767173493,0.17974609375,120.0,1,24.83228937189576,20.184352261655253,0.8377247531095058,16.2025390625
1.9210526315789476,0.9947368421052631,39.0625,35.94973216190924,118.39366767173493,0.17974609375,120.0,1,24.83228937189576,20.14915472707756,0.8377247531095058,16.2025390625
2.1526315789473687,0.9947368421052631,39.0625,35.94973216190924,118.39366767173493,0.17974609375,120.0,1,24.83228937189576,20.255467018251206,0.8377247531095058,16.2025390625
2.3842105263157896,0.9947368421052631,40.3125,36.726968229209724,121.29623824006342,0.17908203125,120.0,1,25.271431384361208,20.857533030743998,0.8481199734900223,16.2091796875
2.6157894736842104,0.9947368421052631,42.8125,38.17204612088543,127.00030236318923,0.1780143229166667,120.0,1,26.07770820267858,21.892066866512312,0.8681457945829949,16.219856770833335
2.8473684210526318,0.9947368421052631,45.3125,39.46350695740867,132.57729499947604,0.17745442708333334,120.0,1,26.78541676734765,22.958248509436128,0.8870902959796447,16.22545572916667
3.0789473684210527,0.9947368421052631,49.0625,41.089188602864375,140.72272799149832,0.1769075520833333,120.0,1,27.654832608923524,24.239047072218003,0.913459547419048,16.230924479166667
3.310526315789474,0.9947368421052631,52.8125,42.3019021658867,148.62610105482605,0.17651692708333336,120.0,1,28.282317331992918,25.35720556721459,0.9371950786490725,16.234830729166667
3.542105263157895,0.9947368421052631,57.8125,43.1768575632804,158.824433463496,0.17645182291666667,120.0,1,28.716420199859453,26.31601284102645,0.964172141747747,16.23548177083333
3.773684210526316,0.9947368421052631,60.0,43.25302987864572,162.56457091399298,0.17646484375,120.0,0,28.75260882244229,26.900817849406405,0.8235302734375001,16.2353515625
4.0052631578947375,0.9947368421052631,60.0,43.25302987864572,162.56457091399298,0.17646484375,120.0,0,28.75260882244229,27.384627551984522,0.8235302734375001,16.2353515625
4.236842105263158,0.9947368421052631,60.0,43.25302987864572,162.56457091399298,0.17646484375,120.0,0,28.75260882244229,27.784368880419564,0.8235302734375001,16.2353515625
4.468421052631579,0.9947368421052631,60.0,43.25302987864572,162.56457091399298,0.17646484375,120.0,0,28.75260882244229,28.093643806777084,0.8235302734375001,16.2353515625
4.7,0.9947368421052631,60.0,43.25302987864572,162.56457091399298,0.17646484375,120.0,0,28.75260882244229,28.310913034590104,0.8235302734375001,16.2353515625
0.3,1.2263157894736842,39.6875,36.34279579846613,119.84929223079087,0.17935546874999997,120.0,1,25.054822501257643,20.413267842382446,0.8429608515823365,16.2064453125
0.531578947368421,1.2263157894736842,38.4375,35.54790513851335,116.9292037452754,0.18001302083333334,120.0,1,24.60387627597598,19.63570259353525,0.8324484012822058,16.199869791666668
0.7631578947368421,1.2263157894736842,35.9375,33.85539344901914,110.97957406489141,0.1813671875,120.0,1,23.632281762554264,18.357231366615345,0.8107228725990467,16.186328125
0.9947368421052631,1.2263157894736842,33.4375,32.03201020081093,104.87437964320357,0.18298177083333336,120.0,1,22.569949618122223,17.013611579366227,0.7880583102239506,16.170182291666666
1.2263157894736842,1.2263157894736842,31.5625,30.58265666536956,100.18573774941156,0.18440755208333334,120.0,1,21.71515696690092,15.90840871432779,0.7704535057457839,16.155924479166668
1.4578947368421054,1.2263157894736842,30.3125,29.57894239066214,97.00442074922148,0.18564453125,120.0,1,21.118211888612127,15.117681990031148,0.7584061147863428,16.1435546875
1.6894736842105265,1.2263157894736842,29.0625,28.546127361741217,93.77642070139632,0.18721354166666668,120.0,1,20.499932791709348,14.462681944960336,0.7460976435428576,16.127864583333334
1.9210526315789476,1.2263157894736842,29.0625,28.546127361741217,93.77642070139632,0.18721354166666668,120.0,1,20.499932791709348,14.421150798492606,0.7460976435428576,16.127864583333334
2.1526315789473687,1.2263157894736842,29.0625,28.546127361741217,93.77642070139632,0.18721354166666668,120.0,1,20.499932791709348,14.552464807750958,0.7460976435428576,16.127864583333334
2.3842105263157896,1.2263157894736842,30.3125,29.57894239066214,97.00442074922148,0.18564453125,120.0,1,21.118211888612127,15.307932023611329,0.7584061147863428,16.1435546875
2.6157894736842104,1.2263157894736842,32.1875,31.07336637153886,101.75949933969241,0.18383463541666664,120.0,1,22.00554078328234,16.439737775545872,0.776390342831038,16.161653645833333
2.8473684210526318,1.2263157894736842,34.6875,32.959626140414684,107.94718781371121,0.18208333333333335,120.0,1,23.112298585035568,17.90465686490919,0.7995149537651529,16.179166666666667
3.0789473684210527,1.2263157894736842,37.8125,35.1374388170087,115.45573505943102,0.180390625,120.0,1,24.36962667262301,19.62803395436931,0.827097204467208,16.19609375
3.310526315789474,1.2263157894736842,42.1875,37.824799369540564,125.58654805873093,0.17818359375,120.0,1,25.88525673057833,21.66120870740732,0.8632463522842003,16.2181640625
3.542105263157895,1.2263157894736842,47.1875,40.32502120584209,136.6817489275594,0.17722005208333336,120.0,1,27.249532217089303,23.61292344003072,0.9005796763520271,16.227799479166666
3.773684210526316,1.2263157894736842,52.8125,42.3019021658867,148.62610105482605,0.17651692708333336,120.0,1,28.282317331992918,25.261046932409617,0.9371950786490725,16.234830729166667
4.0052631578947375,1.2263157894736842,58.4375,43.218832318599844,160.07391705649897,0.17645182291666667,120.0,1,28.736455233606307,26.346243388895108,0.967130164745274,16.23548177083333
4.236842105263158,1.2263157894736842,60.0,43.25302987864572,162.56457091399298,0.17646484375,120.0,0,28.75260882244229,26.934871848413763,0.8235302734375001,16.2353515625
4.468421052631579,1.2263157894736842,60.0,43.25302987864572,162.56457091399298,0.17646484375,120.0,0,28.75260882244229,27.373420865954877,0.8235302734375001,16.2353515625
4.7,1.2263157894736842,60.0,43.25302987864572,162.56457091399298,0.17646484375,120.0,0,28.75260882244229,27.68041895268702,0.8235302734375001,16.2353515625
0.3,1.4578947368421054,32.1875,31.07336637153886,101.75949933969241,0.18383463541666664,120.0,1,22.00554078328234,15.916572838976363,0.776390342831038,16.161653645833333
0.531578947368421,1.4578947368421054,30.3125,29.57894239066214,97.00442074922148,0.18564453125,120.0,1,21.118211888612127,14.739259534978636,0.7584061147863428,16.1435546875
0.7631578947368421,1.4578947368421054,27.8125,27.484949755676265,90.49967034596635,0.18907552083333332,120.0,1,19.860596200017334,13.229456386931552,0.7335363105288909,16.10924479166667
0.9947368421052631,1.4578947368421054,25.3125,25.280432463072295,83.85230398378171,0.19378906249999997,120.0,1,18.51982253877239,11.707814415614484,0.7077037041478745,16.062109375000002
1.2263157894736842,1.4578947368421054,23.4375,23.558076054333267,78.82331250069028,0.19750000000000004,120.0,1,17.46092709098662,10.498551246353268,0.687864141420827,16.025
1.4578947368421054,1.4578947368421054,22.1875,22.378455408026188,75.39170155306235,0.20113281249999998,120.0,1,16.730082257859305,9.65539499530071,0.674209698055296,15.988671875
1.6894736842105265,1.4578947368421054,21.5625,21.779544772046652,73.65080753536267,0.20326171875000001,120.0,1,16.357278169803692,9.204435707772287,0.6672598526358223,15.9673828125
1.9210526315789476,1.4578947368421054,20.9375,21.17471833078063,71.89251122711482,0.20583333333333337,120.0,1,15.979593648687823,8.938398566647093,0.6601933506831553,15.941666666666666
2.1526315789473687,1.4578947368421054,21.5625,21.779544772046652,73.65080753536267,0.20326171875000001,120.0,1,16.357278169803692,9.309174487204851,0.6672598526358223,15.9673828125
2.3842105263157896,1.4578947368421054,22.1875,22.378455408026188,75.39170155306235,0.20113281249999998,120.0,1,16.730082257859305,9.87746855157923,0.674209698055296,15.988671875
2.6157894736842104,1.4578947368421054,24.0625,24.13857244702062,80.5149863230111,0.19611979166666665,120.0,1,17.81890628872478,11.097213548142149,0.6945498329162767,16.038802083333334
2.8473684210526318,1.4578947368421054,25.9375,25.841602605464296,85.4987829903978,0.19263671875000005,120.0,1,18.86269647527875,12.502748615227421,0.7142018096309911,16.0736328125
3.0789473684210527,1.4578947368421054,29.0625,28.546127361741217,93.77642070139632,0.18721354166666668,120.0,1,20.499932791709348,14.520651498960895,0.7460976435428576,16.127864583333334
3.310526315789474,1.4578947368421054,32.8125,31.556516782429853,103.32230567338479,0.18337239583333334,120.0,1,22.29048393386132,16.838758095697568,0.782256777538402,16.166276041666666
3.542105263157895,1.4578947368421054,37.8125,35.1374388170087,115.45573505943102,0.180390625,120.0,1,24.36962667262301,19.517125438612585,0.827097204467208,16.19609375
3.773684210526316,1.4578947368421054,42.8125,38.17204612088543,127.00030236318923,0.1780143229166667,120.0,1,26.07770820267858,21.94644285344295,0.8681457945829949,16.219856770833335
4.0052631578947375,1.4578947368421054,49.0625,41.089188602864375,140.72272799149832,0.1769075520833333,120.0,1,27.654832608923524,24.215979658680038,0.913459547419048,16.230924479166667
4.236842105263158,1.4578947368421054,54.6875,42.73652668023644,152.4939037036802,0.17649088541666666,120.0,1,28.500792062923285,25.72650020051738,0.9479674505907256,16.235091145833334
4.468421052631579,1.4578947368421054,60.0,43.25302987864572,162.56457091399298,0.17646484375,120.0,0,28.75260882244229,26.564453729922555,0.8235302734375001,16.2353515625
4.7,1.4578947368421054,60.0,43.25302987864572,162.56457091399298,0.17646484375,120.0,0,28.75260882244229,26.9908630296722,0.8235302734375001,16.2353515625
0.3,1.6894736842105265,25.9375,25.841602605464296,85.4987829903978,0.19263671875000005,120.0,1,18.86269647527875,11.434328425194616,0.7142018096309911,16.0736328125
0.531578947368421,1.6894736842105265,24.0625,24.13857244702062,80.5149863230111,0.19611979166666665,120.0,1,17.81890628872478,10.1641273241188,0.6945498329162767,16.038802083333334
0.7631578947368421,1.6894736842105265,21.5625,21.779544772046652,73.65080753536267,0.20326171875000001,120.0,1,16.357278169803692,8.599407949016655,0.6672598526358223,15.9673828125
0.9947368421052631,1.6894736842105265,19.0625,19.326003168434184,66.50768171501684,0.21383463541666667,120.0,1,14.817559719205276,7.087850303818516,0.6386515516075707,15.861653645833334
1.2263157894736842,1.6894736842105265,17.1875,17.42903017571746,60.945085385947834,0.22090494791666665,120.0,1,13.612685917541631,5.92753635422717,0.6168064462447423,15.790950520833334
1.4578947368421054,1.6894736842105265,15.9375,16.140021360384438,57.12873294920179,0.22854166666666664,120.0,1,12.786037000849486,5.141396043589971,0.6015641547540432,15.714583333333334
1.6894736842105265,1.6894736842105265,15.3125,15.488923000444931,55.18583131071679,0.23511718750000002,120.0,1,12.365783404236755,4.727569328843415,0.593459280626913,15.648828125000001
1.9210526315789476,1.6894736842105265,14.6875,14.833830555436494,53.218631106526914,0.23822265625000003,120.0,1,11.94095134047892,4.508377617257311,0.5858294081963591,15.6177734375
2.1526315789473687,1.6894736842105265,15.3125,15.488923000444931,55.18583131071679,0.23511718750000002,120.0,1,12.365783404236755,4.837759825925512,0.593459280626913,15.648828125000001
2.3842105263157896,1.6894736842105265,15.9375,16.140021360384438,57.12873294920179,0.22854166666666664,120.0,1,12.786037000849486,5.377236176021836,0.6015641547540432,15.714583333333334
2.6157894736842104,1.6894736842105265,17.1875,17.42903017571746,60.945085385947834,0.22090494791666665,120.0,1,13.612685917541631,6.325061571575312,0.6168064462447423,15.790950520833334
2.8473684210526318,1.6894736842105265,19.0625,19.326003168434184,66.50768171501684,0.21383463541666667,120.0,1,14.817559719205276,7.708418911838703,0.6386515516075707,15.861653645833334
3.0789473684210527,1.6894736842105265,22.1875,22.378455408026188,75.39170155306235,0.20113281249999998,120.0,1,16.730082257859305,9.76822830602892,0.674209698055296,15.988671875
3.310526315789474,1.6894736842105265,25.3125,25.280432463072295,83.85230398378171,0.19378906249999997,120.0,1,18.51982253877239,12.031745435575651,0.7077037041478745,16.062109375000002
3.542105263157895,1.6894736842105265,29.6875,29.066126064770163,95.39638203383761,0.18645833333333334,120.0,1,20.811721639778572,14.868550794883113,0.7522737420552874,16.135416666666664
3.773684210526316,1.6894736842105265,34.6875,32.959626140414684,107.94718781371121,0.18208333333333335,120.0,1,23.112298585035568,17.879153280587435,0.7995149537651529,16.179166666666667
4.0052631578947375,1.6894736842105265,40.3125,36.726968229209724,121.29623824006342,0.17908203125,120.0,1,25.271431384361208,20.824286143252117,0.8481199734900223,16.2091796875
4.236842105263158,1.6894736842105265,46.5625,40.04840441723026,135.3208056832191,0.17733723958333333,120.0,1,27.10128502455557,23.39813550972802,0.8961450129425488,16.226627604166666
4.468421052631579,1.6894736842105265,51.5625,41.94668935383003,146.0171379781923,0.17663411458333333,120.0,1,28.100901090266003,25.07005965482726,0.9295920740667893,16.233658854166666
4.7,1.6894736842105265,55.9375,42.957090103233575,155.04306144958926,0.17649088541666666,120.0,1,28.609752079967354,26.086108745931625,0.9547194284082485,16.235091145833334
0.3,1.9210526315789476,20.9375,21.17471833078063,71.89251122711482,0.20583333333333337,120.0,1,15.979593648687823,7.428694756929425,0.6601933506831553,15.941666666666666
0.531578947368421,1.9210526315789476,18.4375,18.69882172053261,64.67410503251367,0.21580078125,120.0,1,14.420655140509716,5.9842500678291835,0.6314771973528576,15.8419921875
0.7631578947368421,1.9210526315789476,15.9375,16.140021360384438,57.12873294920179,0.22854166666666664,120.0,1,12.786037000849486,4.536631069653282,0.6015641547540432,15.714583333333334
0.9947368421052631,1.9210526315789476,14.0625,14.175109249961274,51.22620498314349,0.24320312500000002,120.0,1,11.511572071425011,3.3713221438651657,0.5778740349482722,15.56796875
1.2263157894736842,1.9210526315789476,12.1875,12.181950439131988,45.087390565617454,0.26069986979166665,120.0,1,10.19647392714445,2.3990548018926106,0.55337733394963,15.393001302083334
1.4578947368421054,1.9210526315789476,11.5625,11.51402810259447,42.98353953677009,0.2652506510416666,120.0,1,9.7492337027536,1.8765696942130767,0.5453304194963102,15.347493489583336
1.6894736842105265,1.9210526315789476,10.9375,10.845790336091108,40.84883941408171,0.26882486979166664,120.0,1,9.297616252778683,1.5433232968533188,0.537399701475238,15.311751302083334
1.9210526315789476,1.9210526315789476,10.3125,10.178450880955465,38.68192439628624,0.27745117187499996,120.0,1,8.84166054732458,1.4084969894001353,0.528686638126949,15.225488281250001
2.1526315789473687,1.9210526315789476,10.9375,10.845790336091108,40.84883941408171,0.26882486979166664,120.0,1,9.297616252778683,1.6515797340336031,0.537399701475238,15.311751302083334
2.3842105263157896,1.9210526315789476,11.5625,11.51402810259447,42.98353953677009,0.2652506510416666,120.0,1,9.7492337027536,2.111485358913176,0.5453304194963102,15.347493489583336
2.6157894736842104,1.9210526315789476,12.1875,12.181950439131988,45.087390565617454,0.26069986979166665,120.0,1,10.19647392714445,2.791007391779991,0.55337733394963,15.393001302083334
2.8473684210526318,1.9210526315789476,14.0625,14.175109249961274,51.22620498314349,0.24320312500000002,120.0,1,11.511572071425011,4.006289501318253,0.5778740349482722,15.56796875
3.0789473684210527,1.9210526315789476,16.5625,16.786813615446057,59.04820962498263,0.22455078125,120.0,1,13.201681327084128,5.706873028075367,0.6092348300788456,15.7544921875
3.310526315789474,1.9210526315789476,19.6875,19.9478125799683,68.32152905040478,0.21117187499999998,120.0,1,15.209704326369446,7.919387145112242,0.6458811435203473,15.88828125
3.542105263157895,1.9210526315789476,23.4375,23.558076054333267,78.82331250069028,0.19750000000000004,120.0,1,17.46092709098662,10.60908167765129,0.687864141420827,16.025
3.773684210526316,1.9210526315789476,28.4375,28.01903813115984,92.14427408608265,0.18810546875,120.0,1,20.182879678385504,13.897535768854908,0.7398488108948696,16.1189453125
4.0052631578947375,1.9210526315789476,33.4375,32.03201020081093,104.87437964320357,0.18298177083333336,120.0,1,22.569949618122223,17.116722178553335,0.7880583102239506,16.170182291666666
4.236842105263158,1.9210526315789476,39.6875,36.34279579846613,119.84929223079087,0.17935546874999997,120.0,1,25.054822501257643,20.40271013107325,0.8429608515823365,16.2064453125
4.468421052631579,1.9210526315789476,45.3125,39.46350695740867,132.57729499947604,0.17745442708333334,120.0,1,26.78541676734765,22.903836758572552,0.8870902959796447,16.22545572916667
4.7,1.9210526315789476,49.6875,41.321314383970424,142.05614254635515,0.1768294270833333,120.0,1,27.776584271750053,24.504357992427426,0.9176057950101042,16.23170572916667
0.3,2.1526315789473687,16.5625,16.786813615446057,59.04820962498263,0.22455078125,120.0,1,13.201681327084128,3.974325075727351,0.6092348300788456,15.7544921875
0.531578947368421,2.1526315789473687,14.6875,14.833830555436494,53.218631106526914,0.23822265625000003,120.0,1,11.94095134047892,2.846766555220366,0.5858294081963591,15.6177734375
0.7631578947368421,2.1526315789473687,12.1875,12.181950439131988,45.087390565617454,0.26069986979166665,120.0,1,10.19647392714445,1.7002704838342795,0.55337733394963,15.393001302083334
0.9947368421052631,2.1526315789473687,10.3125,10.178450880955465,38.68192439628624,0.27745117187499996,120.0,1,8.84166054732458,0.943610355582608,0.528686638126949,15.225488281250001
1.2263157894736842,2.1526315789473687,9.0625,8.853148802972433,34.24548770312952,0.293603515625,120.0,1,7.916905781225671,0.6055265131424938,0.5113850718215074,15.06396484375
1.4578947368421054,2.1526315789473687,7.8125,7.557301717634292,29.661179888172263,0.30831705729166664,120.0,1,6.975359067051619,0.5715205048907821,0.49433313177140226,14.916829427083334
